102402 0 45812 56 0.0 Run1
102402 0 46142 57 0.0 Run1
102402 0 46224 58 0.0 Run1
102402 0 46313 59 0.0 Run1
102402 0 46365 60 0.0 Run1
102402 0 46514 61 0.0 Run1
102402 0 47083 62 0.0 Run1
102402 0 47333 63 0.0 Run1
102402 0 47569 64 0.0 Run1
102402 0 48000 65 0.0 Run1
102402 0 48577 66 0.0 Run1
102402 0 48976 67 0.0 Run1
102402 0 49395 68 0.0 Run1
102402 0 49744 69 0.0 Run1
102402 0 50577 70 0.0 Run1
102402 0 50641 71 0.0 Run1
102402 0 51638 72 0.0 Run1
102402 0 51857 73 0.0 Run1
102402 0 51962 74 0.0 Run1
102402 0 55780 75 0.0 Run1
102402 0 57138 76 0.0 Run1
102402 0 57338 77 0.0 Run1
102402 0 58767 78 0.0 Run1
102402 0 59127 79 0.0 Run1
102402 0 59264 80 0.0 Run1
102402 0 59693 81 0.0 Run1
102402 0 59936 82 0.0 Run1
102402 0 60869 83 0.0 Run1
102402 0 61220 84 0.0 Run1
102402 0 61384 85 0.0 Run1
102402 0 62161 86 0.0 Run1
102402 0 64181 87 0.0 Run1
102402 0 65164 88 0.0 Run1
102402 0 65441 89 0.0 Run1
102402 0 66261 90 0.0 Run1
102402 0 67358 91 0.0 Run1
102402 0 67366 92 0.0 Run1
102402 0 69271 93 0.0 Run1
102402 0 69701 94 0.0 Run1
102402 0 73560 95 0.0 Run1
102402 0 73811 96 0.0 Run1
102402 0 74101 97 0.0 Run1
102402 0 74238 98 0.0 Run1
102402 0 74281 99 0.0 Run1
102402 0 76597 100 0.0 Run1
169987 0 17 1 0.0 Run1
169987 0 18 2 0.0 Run1
169987 0 22 3 0.0 Run1
169987 0 29 4 0.0 Run1
169987 0 35 5 0.0 Run1
169987 0 36 6 0.0 Run1
169987 0 37 7 0.0 Run1
169987 0 38 8 0.0 Run1
169987 0 39 9 0.0 Run1
169987 0 40 10 0.0 Run1
169987 0 42 11 0.0 Run1
169987 0 43 12 0.0 Run1
169987 0 46 13 0.0 Run1
169987 0 48 14 0.0 Run1
169987 0 49 15 0.0 Run1
169987 0 52 16 0.0 Run1
169987 0 53 17 0.0 Run1
169987 0 56 18 0.0 Run1
169987 0 57 19 0.0 Run1
169987 0 58 20 0.0 Run1
169987 0 61 21 0.0 Run1
169987 0 62 22 0.0 Run1
169987 0 64 23 0.0 Run1
169987 0 71 24 0.0 Run1
169987 0 72 25 0.0 Run1
169987 0 76 26 0.0 Run1
169987 0 80 27 0.0 Run1
169987 0 82 28 0.0 Run1
169987 0 87 29 0.0 Run1
169987 0 90 30 0.0 Run1
169987 0 94 31 0.0 Run1
169987 0 96 32 0.0 Run1
169987 0 98 33 0.0 Run1
169987 0 101 34 0.0 Run1
169987 0 103 35 0.0 Run1
169987 0 104 36 0.0 Run1
169987 0 106 37 0.0 Run1
169987 0 107 38 0.0 Run1
169987 0 108 39 0.0 Run1
169987 0 109 40 0.0 Run1
169987 0 111 41 0.0 Run1
169987 0 112 42 0.0 Run1
169987 0 113 43 0.0 Run1
169987 0 114 44 0.0 Run1
169987 0 117 45 0.0 Run1
169987 0 120 46 0.0 Run1
169987 0 130 47 0.0 Run1
169987 0 131 48 0.0 Run1
169987 0 133 49 0.0 Run1
169987 0 134 50 0.0 Run1
169987 0 142 51 0.0 Run1
169987 0 146 52 0.0 Run1
169987 0 147 53 0.0 Run1
169987 0 149 54 0.0 Run1
169987 0 151 55 0.0 Run1
169987 0 152 56 0.0 Run1
169987 0 156 57 0.0 Run1
169987 0 169 58 0.0 Run1
169987 0 171 59 0.0 Run1
169987 0 172 60 0.0 Run1
169987 0 173 61 0.0 Run1
169987 0 174 62 0.0 Run1
169987 0 175 63 0.0 Run1
169987 0 177 64 0.0 Run1
169987 0 178 65 0.0 Run1
169987 0 179 66 0.0 Run1
169987 0 183 67 0.0 Run1
169987 0 187 68 0.0 Run1
169987 0 188 69 0.0 Run1
169987 0 192 70 0.0 Run1
169987 0 194 71 0.0 Run1
169987 0 195 72 0.0 Run1
169987 0 198 73 0.0 Run1
169987 0 199 74 0.0 Run1
169987 0 200 75 0.0 Run1
169987 0 201 76 0.0 Run1
169987 0 208 77 0.0 Run1
169987 0 209 78 0.0 Run1
169987 0 212 79 0.0 Run1
169987 0 213 80 0.0 Run1
169987 0 215 81 0.0 Run1
169987 0 216 82 0.0 Run1
169987 0 219 83 0.0 Run1
169987 0 220 84 0.0 Run1
169987 0 222 85 0.0 Run1
169987 0 223 86 0.0 Run1
169987 0 224 87 0.0 Run1
169987 0 228 88 0.0 Run1
169987 0 231 89 0.0 Run1
169987 0 233 90 0.0 Run1
169987 0 245 91 0.0 Run1
169987 0 249 92 0.0 Run1
169987 0 251 93 0.0 Run1
169987 0 263 94 0.0 Run1
169987 0 264 95 0.0 Run1
169987 0 267 96 0.0 Run1
169987 0 273 97 0.0 Run1
169987 0 276 98 0.0 Run1
169987 0 287 99 0.0 Run1
169987 0 290 100 0.0 Run1
167938 0 19995 1 0.0 Run1
167938 0 43882 2 0.0 Run1
167938 0 64485 3 0.0 Run1
167938 0 71422 4 0.0 Run1
167938 0 94453 5 0.0 Run1
167938 0 111162 6 0.0 Run1
167938 0 124265 7 0.0 Run1
167938 0 128958 8 0.0 Run1
167938 0 151063 9 0.0 Run1
167938 0 166692 10 0.0 Run1
167938 0 167946 11 0.0 Run1
167938 0 172933 12 0.0 Run1
167938 0 3 13 0.0 Run1
167938 0 17 14 0.0 Run1
167938 0 19 15 0.0 Run1
167938 0 32 16 0.0 Run1
167938 0 36 17 0.0 Run1
167938 0 37 18 0.0 Run1
167938 0 54 19 0.0 Run1
167938 0 58 20 0.0 Run1
167938 0 87 21 0.0 Run1
167938 0 104 22 0.0 Run1
167938 0 142 23 0.0 Run1
167938 0 156 24 0.0 Run1
167938 0 169 25 0.0 Run1
167938 0 182 26 0.0 Run1
167938 0 192 27 0.0 Run1
167938 0 220 28 0.0 Run1
167938 0 227 29 0.0 Run1
167938 0 276 30 0.0 Run1
167938 0 299 31 0.0 Run1
167938 0 303 32 0.0 Run1
167938 0 377 33 0.0 Run1
167938 0 384 34 0.0 Run1
167938 0 393 35 0.0 Run1
167938 0 400 36 0.0 Run1
167938 0 404 37 0.0 Run1
167938 0 425 38 0.0 Run1
167938 0 437 39 0.0 Run1
167938 0 473 40 0.0 Run1
167938 0 479 41 0.0 Run1
167938 0 492 42 0.0 Run1
167938 0 494 43 0.0 Run1
167938 0 557 44 0.0 Run1
167938 0 618 45 0.0 Run1
167938 0 621 46 0.0 Run1
167938 0 634 47 0.0 Run1
167938 0 695 48 0.0 Run1
167938 0 702 49 0.0 Run1
167938 0 760 50 0.0 Run1
167938 0 769 51 0.0 Run1
167938 0 770 52 0.0 Run1
167938 0 773 53 0.0 Run1
167938 0 783 54 0.0 Run1
167938 0 791 55 0.0 Run1
167938 0 800 56 0.0 Run1
167938 0 825 57 0.0 Run1
167938 0 832 58 0.0 Run1
167938 0 846 59 0.0 Run1
167938 0 853 60 0.0 Run1
167938 0 856 61 0.0 Run1
167938 0 871 62 0.0 Run1
167938 0 889 63 0.0 Run1
167938 0 917 64 0.0 Run1
167938 0 925 65 0.0 Run1
167938 0 940 66 0.0 Run1
167938 0 941 67 0.0 Run1
167938 0 955 68 0.0 Run1
167938 0 987 69 0.0 Run1
167938 0 1020 70 0.0 Run1
167938 0 1065 71 0.0 Run1
167938 0 1066 72 0.0 Run1
167938 0 1107 73 0.0 Run1
167938 0 1179 74 0.0 Run1
167938 0 1181 75 0.0 Run1
167938 0 1212 76 0.0 Run1
167938 0 1249 77 0.0 Run1
167938 0 1261 78 0.0 Run1
167938 0 1291 79 0.0 Run1
167938 0 1334 80 0.0 Run1
167938 0 1344 81 0.0 Run1
167938 0 1403 82 0.0 Run1
167938 0 1420 83 0.0 Run1
167938 0 1471 84 0.0 Run1
167938 0 1479 85 0.0 Run1
167938 0 1481 86 0.0 Run1
167938 0 1489 87 0.0 Run1
167938 0 1494 88 0.0 Run1
167938 0 1499 89 0.0 Run1
167938 0 1501 90 0.0 Run1
167938 0 1508 91 0.0 Run1
167938 0 1513 92 0.0 Run1
167938 0 1515 93 0.0 Run1
167938 0 1528 94 0.0 Run1
167938 0 1531 95 0.0 Run1
167938 0 1569 96 0.0 Run1
167938 0 1582 97 0.0 Run1
167938 0 1587 98 0.0 Run1
167938 0 1588 99 0.0 Run1
167938 0 1633 100 0.0 Run1
86021 0 60 1 0.0 Run1
86021 0 65 2 0.0 Run1
86021 0 71 3 0.0 Run1
86021 0 114 4 0.0 Run1
86021 0 124 5 0.0 Run1
86021 0 150 6 0.0 Run1
86021 0 151 7 0.0 Run1
86021 0 161 8 0.0 Run1
86021 0 171 9 0.0 Run1
86021 0 191 10 0.0 Run1
86021 0 197 11 0.0 Run1
86021 0 198 12 0.0 Run1
86021 0 215 13 0.0 Run1
86021 0 234 14 0.0 Run1
86021 0 287 15 0.0 Run1
86021 0 330 16 0.0 Run1
86021 0 351 17 0.0 Run1
86021 0 424 18 0.0 Run1
86021 0 434 19 0.0 Run1
86021 0 446 20 0.0 Run1
86021 0 451 21 0.0 Run1
86021 0 452 22 0.0 Run1
86021 0 485 23 0.0 Run1
86021 0 486 24 0.0 Run1
86021 0 493 25 0.0 Run1
86021 0 494 26 0.0 Run1
86021 0 576 27 0.0 Run1
86021 0 580 28 0.0 Run1
86021 0 618 29 0.0 Run1
86021 0 628 30 0.0 Run1
86021 0 634 31 0.0 Run1
86021 0 674 32 0.0 Run1
86021 0 705 33 0.0 Run1
86021 0 719 34 0.0 Run1
86021 0 725 35 0.0 Run1
86021 0 728 36 0.0 Run1
86021 0 747 37 0.0 Run1
86021 0 771 38 0.0 Run1
86021 0 773 39 0.0 Run1
86021 0 777 40 0.0 Run1
86021 0 793 41 0.0 Run1
86021 0 836 42 0.0 Run1
86021 0 870 43 0.0 Run1
86021 0 875 44 0.0 Run1
86021 0 883 45 0.0 Run1
86021 0 897 46 0.0 Run1
86021 0 907 47 0.0 Run1
86021 0 985 48 0.0 Run1
86021 0 1049 49 0.0 Run1
86021 0 1084 50 0.0 Run1
86021 0 1094 51 0.0 Run1
86021 0 1097 52 0.0 Run1
86021 0 1100 53 0.0 Run1
86021 0 1103 54 0.0 Run1
86021 0 1164 55 0.0 Run1
86021 0 1225 56 0.0 Run1
86021 0 1230 57 0.0 Run1
86021 0 1241 58 0.0 Run1
86021 0 1249 59 0.0 Run1
86021 0 1252 60 0.0 Run1
86021 0 1263 61 0.0 Run1
86021 0 1294 62 0.0 Run1
86021 0 1295 63 0.0 Run1
86021 0 1323 64 0.0 Run1
86021 0 1345 65 0.0 Run1
86021 0 1376 66 0.0 Run1
86021 0 1467 67 0.0 Run1
86021 0 1471 68 0.0 Run1
86021 0 1472 69 0.0 Run1
86021 0 1478 70 0.0 Run1
86021 0 1499 71 0.0 Run1
86021 0 1501 72 0.0 Run1
86021 0 1536 73 0.0 Run1
86021 0 1540 74 0.0 Run1
86021 0 1543 75 0.0 Run1
86021 0 1544 76 0.0 Run1
86021 0 1548 77 0.0 Run1
86021 0 1569 78 0.0 Run1
86021 0 1604 79 0.0 Run1
86021 0 1619 80 0.0 Run1
86021 0 1626 81 0.0 Run1
86021 0 1636 82 0.0 Run1
86021 0 1708 83 0.0 Run1
86021 0 1714 84 0.0 Run1
86021 0 1715 85 0.0 Run1
86021 0 1771 86 0.0 Run1
86021 0 1776 87 0.0 Run1
86021 0 1784 88 0.0 Run1
86021 0 1841 89 0.0 Run1
86021 0 1865 90 0.0 Run1
86021 0 1867 91 0.0 Run1
86021 0 1870 92 0.0 Run1
86021 0 1877 93 0.0 Run1
86021 0 1881 94 0.0 Run1
86021 0 1894 95 0.0 Run1
86021 0 1897 96 0.0 Run1
86021 0 1910 97 0.0 Run1
86021 0 1913 98 0.0 Run1
86021 0 1920 99 0.0 Run1
86021 0 1931 100 0.0 Run1
5 0 178 1 0.0 Run1
5 0 222 2 0.0 Run1
5 0 306 3 0.0 Run1
5 0 761 4 0.0 Run1
5 0 768 5 0.0 Run1
5 0 895 6 0.0 Run1
5 0 1026 7 0.0 Run1
5 0 1533 8 0.0 Run1
5 0 1682 9 0.0 Run1
5 0 1685 10 0.0 Run1
5 0 1931 11 0.0 Run1
5 0 2191 12 0.0 Run1
5 0 2701 13 0.0 Run1
5 0 2733 14 0.0 Run1
5 0 2903 15 0.0 Run1
5 0 2989 16 0.0 Run1
5 0 3033 17 0.0 Run1
5 0 3103 18 0.0 Run1
5 0 3320 19 0.0 Run1
5 0 3437 20 0.0 Run1
5 0 3517 21 0.0 Run1
5 0 3601 22 0.0 Run1
5 0 3664 23 0.0 Run1
5 0 3668 24 0.0 Run1
5 0 3903 25 0.0 Run1
5 0 3950 26 0.0 Run1
5 0 4900 27 0.0 Run1
5 0 4931 28 0.0 Run1
5 0 4932 29 0.0 Run1
5 0 5178 30 0.0 Run1
5 0 5194 31 0.0 Run1
5 0 5322 32 0.0 Run1
5 0 5440 33 0.0 Run1
5 0 5736 34 0.0 Run1
5 0 5861 35 0.0 Run1
5 0 5891 36 0.0 Run1
5 0 6046 37 0.0 Run1
5 0 6919 38 0.0 Run1
5 0 6921 39 0.0 Run1
5 0 6922 40 0.0 Run1
5 0 6936 41 0.0 Run1
5 0 7629 42 0.0 Run1
5 0 7951 43 0.0 Run1
5 0 7991 44 0.0 Run1
5 0 8127 45 0.0 Run1
5 0 8338 46 0.0 Run1
5 0 8746 47 0.0 Run1
5 0 9132 48 0.0 Run1
5 0 9186 49 0.0 Run1
5 0 9452 50 0.0 Run1
5 0 10039 51 0.0 Run1
5 0 10320 52 0.0 Run1
5 0 10369 53 0.0 Run1
5 0 10411 54 0.0 Run1
5 0 10648 55 0.0 Run1
5 0 10784 56 0.0 Run1
5 0 11256 57 0.0 Run1
5 0 11264 58 0.0 Run1
5 0 11445 59 0.0 Run1
5 0 13479 60 0.0 Run1
5 0 13697 61 0.0 Run1
5 0 14067 62 0.0 Run1
5 0 14139 63 0.0 Run1
5 0 14394 64 0.0 Run1
5 0 16306 65 0.0 Run1
5 0 16401 66 0.0 Run1
5 0 16413 67 0.0 Run1
5 0 16529 68 0.0 Run1
5 0 16961 69 0.0 Run1
5 0 17038 70 0.0 Run1
5 0 17105 71 0.0 Run1
5 0 17167 72 0.0 Run1
5 0 17260 73 0.0 Run1
5 0 17371 74 0.0 Run1
5 0 18210 75 0.0 Run1
5 0 18258 76 0.0 Run1
5 0 18428 77 0.0 Run1
5 0 18718 78 0.0 Run1
5 0 18973 79 0.0 Run1
5 0 19094 80 0.0 Run1
5 0 19545 81 0.0 Run1
5 0 19926 82 0.0 Run1
5 0 20379 83 0.0 Run1
5 0 20831 84 0.0 Run1
5 0 20945 85 0.0 Run1
5 0 21001 86 0.0 Run1
5 0 21038 87 0.0 Run1
5 0 21364 88 0.0 Run1
5 0 21635 89 0.0 Run1
5 0 21834 90 0.0 Run1
5 0 21916 91 0.0 Run1
5 0 21968 92 0.0 Run1
5 0 22430 93 0.0 Run1
5 0 22512 94 0.0 Run1
5 0 22608 95 0.0 Run1
5 0 22611 96 0.0 Run1
5 0 22664 97 0.0 Run1
5 0 22810 98 0.0 Run1
5 0 22822 99 0.0 Run1
5 0 22839 100 0.0 Run1
98306 0 24711 1 0.0 Run1
98306 0 43722 2 0.0 Run1
98306 0 48174 3 0.0 Run1
98306 0 102701 4 0.0 Run1
98306 0 149393 5 0.0 Run1
98306 0 169183 6 0.0 Run1
98306 0 186004 7 0.0 Run1
98306 0 707 8 0.0 Run1
98306 0 13553 9 0.0 Run1
98306 0 16142 10 0.0 Run1
98306 0 16187 11 0.0 Run1
98306 0 18913 12 0.0 Run1
98306 0 35651 13 0.0 Run1
98306 0 35921 14 0.0 Run1
98306 0 39540 15 0.0 Run1
98306 0 49133 16 0.0 Run1
98306 0 57430 17 0.0 Run1
98306 0 63874 18 0.0 Run1
98306 0 67725 19 0.0 Run1
98306 0 74513 20 0.0 Run1
98306 0 81416 21 0.0 Run1
98306 0 90119 22 0.0 Run1
98306 0 95755 23 0.0 Run1
98306 0 96119 24 0.0 Run1
98306 0 98312 25 0.0 Run1
98306 0 98329 26 0.0 Run1
98306 0 98334 27 0.0 Run1
98306 0 98356 28 0.0 Run1
98306 0 98361 29 0.0 Run1
98306 0 100579 30 0.0 Run1
98306 0 100656 31 0.0 Run1
98306 0 100905 32 0.0 Run1
98306 0 107547 33 0.0 Run1
98306 0 108450 34 0.0 Run1
98306 0 109257 35 0.0 Run1
98306 0 110980 36 0.0 Run1
98306 0 117799 37 0.0 Run1
98306 0 117801 38 0.0 Run1
98306 0 122288 39 0.0 Run1
98306 0 137779 40 0.0 Run1
98306 0 137781 41 0.0 Run1
98306 0 142484 42 0.0 Run1
98306 0 145153 43 0.0 Run1
98306 0 145287 44 0.0 Run1
98306 0 153673 45 0.0 Run1
98306 0 158404 46 0.0 Run1
98306 0 161740 47 0.0 Run1
98306 0 163199 48 0.0 Run1
98306 0 168387 49 0.0 Run1
98306 0 171722 50 0.0 Run1
98306 0 451 51 0.0 Run1
98306 0 579 52 0.0 Run1
98306 0 617 53 0.0 Run1
98306 0 712 54 0.0 Run1
98306 0 1393 55 0.0 Run1
98306 0 1655 56 0.0 Run1
98306 0 1669 57 0.0 Run1
98306 0 2159 58 0.0 Run1
98306 0 2163 59 0.0 Run1
98306 0 2734 60 0.0 Run1
98306 0 3426 61 0.0 Run1
98306 0 3498 62 0.0 Run1
98306 0 3517 63 0.0 Run1
98306 0 3597 64 0.0 Run1
98306 0 3639 65 0.0 Run1
98306 0 3642 66 0.0 Run1
98306 0 3923 67 0.0 Run1
98306 0 4294 68 0.0 Run1
98306 0 4496 69 0.0 Run1
98306 0 4501 70 0.0 Run1
98306 0 5421 71 0.0 Run1
98306 0 6459 72 0.0 Run1
98306 0 6798 73 0.0 Run1
98306 0 6801 74 0.0 Run1
98306 0 7045 75 0.0 Run1
98306 0 7133 76 0.0 Run1
98306 0 7146 77 0.0 Run1
98306 0 7160 78 0.0 Run1
98306 0 7431 79 0.0 Run1
98306 0 7578 80 0.0 Run1
98306 0 7671 81 0.0 Run1
98306 0 7698 82 0.0 Run1
98306 0 7718 83 0.0 Run1
98306 0 7811 84 0.0 Run1
98306 0 7917 85 0.0 Run1
98306 0 7965 86 0.0 Run1
98306 0 8202 87 0.0 Run1
98306 0 8229 88 0.0 Run1
98306 0 8369 89 0.0 Run1
98306 0 8506 90 0.0 Run1
98306 0 9000 91 0.0 Run1
98306 0 9290 92 0.0 Run1
98306 0 9703 93 0.0 Run1
98306 0 9913 94 0.0 Run1
98306 0 9916 95 0.0 Run1
98306 0 10075 96 0.0 Run1
98306 0 10191 97 0.0 Run1
98306 0 10589 98 0.0 Run1
98306 0 11352 99 0.0 Run1
98306 0 11439 100 0.0 Run1
77832 0 48 1 0.0 Run1
77832 0 91 2 0.0 Run1
77832 0 207 3 0.0 Run1
77832 0 231 4 0.0 Run1
77832 0 338 5 0.0 Run1
77832 0 473 6 0.0 Run1
77832 0 891 7 0.0 Run1
77832 0 986 8 0.0 Run1
77832 0 992 9 0.0 Run1
77832 0 1094 10 0.0 Run1
77832 0 1169 11 0.0 Run1
77832 0 1290 12 0.0 Run1
77832 0 1301 13 0.0 Run1
77832 0 1466 14 0.0 Run1
77832 0 1494 15 0.0 Run1
77832 0 1610 16 0.0 Run1
77832 0 1658 17 0.0 Run1
77832 0 1663 18 0.0 Run1
77832 0 1692 19 0.0 Run1
77832 0 1841 20 0.0 Run1
77832 0 1859 21 0.0 Run1
77832 0 1926 22 0.0 Run1
77832 0 2029 23 0.0 Run1
77832 0 2104 24 0.0 Run1
77832 0 2111 25 0.0 Run1
77832 0 2124 26 0.0 Run1
77832 0 2155 27 0.0 Run1
77832 0 2289 28 0.0 Run1
77832 0 2339 29 0.0 Run1
77832 0 2342 30 0.0 Run1
77832 0 2345 31 0.0 Run1
77832 0 2645 32 0.0 Run1
77832 0 2705 33 0.0 Run1
77832 0 2792 34 0.0 Run1
77832 0 2808 35 0.0 Run1
77832 0 2843 36 0.0 Run1
77832 0 3043 37 0.0 Run1
77832 0 3083 38 0.0 Run1
77832 0 3095 39 0.0 Run1
77832 0 3213 40 0.0 Run1
77832 0 3252 41 0.0 Run1
77832 0 3351 42 0.0 Run1
77832 0 3358 43 0.0 Run1
77832 0 3397 44 0.0 Run1
77832 0 3467 45 0.0 Run1
77832 0 3510 46 0.0 Run1
77832 0 3517 47 0.0 Run1
77832 0 3597 48 0.0 Run1
77832 0 3685 49 0.0 Run1
77832 0 3926 50 0.0 Run1
77832 0 3930 51 0.0 Run1
77832 0 3949 52 0.0 Run1
77832 0 3952 53 0.0 Run1
77832 0 3954 54 0.0 Run1
77832 0 4078 55 0.0 Run1
77832 0 4109 56 0.0 Run1
77832 0 4112 57 0.0 Run1
77832 0 4128 58 0.0 Run1
77832 0 4138 59 0.0 Run1
77832 0 4141 60 0.0 Run1
77832 0 4144 61 0.0 Run1
77832 0 4199 62 0.0 Run1
77832 0 4218 63 0.0 Run1
77832 0 4235 64 0.0 Run1
77832 0 4258 65 0.0 Run1
77832 0 4307 66 0.0 Run1
77832 0 4311 67 0.0 Run1
77832 0 4385 68 0.0 Run1
77832 0 4423 69 0.0 Run1
77832 0 4432 70 0.0 Run1
77832 0 4447 71 0.0 Run1
77832 0 4474 72 0.0 Run1
77832 0 4566 73 0.0 Run1
77832 0 4571 74 0.0 Run1
77832 0 4590 75 0.0 Run1
77832 0 4658 76 0.0 Run1
77832 0 4727 77 0.0 Run1
77832 0 4731 78 0.0 Run1
77832 0 4732 79 0.0 Run1
77832 0 4783 80 0.0 Run1
77832 0 4799 81 0.0 Run1
77832 0 4821 82 0.0 Run1
77832 0 4844 83 0.0 Run1
77832 0 4870 84 0.0 Run1
77832 0 4915 85 0.0 Run1
77832 0 5006 86 0.0 Run1
77832 0 5009 87 0.0 Run1
77832 0 5025 88 0.0 Run1
77832 0 5042 89 0.0 Run1
77832 0 5088 90 0.0 Run1
77832 0 5180 91 0.0 Run1
77832 0 5225 92 0.0 Run1
77832 0 5291 93 0.0 Run1
77832 0 5293 94 0.0 Run1
77832 0 5301 95 0.0 Run1
77832 0 5308 96 0.0 Run1
